Date,SPX,Eurostoxx,FTSE,Nikkei,US 10Y,GE 10Y,Gilt,JGB,Oil,Gold
2005-04-20,1097,2025.5,3758.2,9380,70.734,79.88,61.1,119.73,312.62,572.79
2005-04-21,1117.9,2060.6,3751.6,9286,70.109,79.5,61.15,119.5,313.61,569.78
2005-04-22,1113.8,2061.3,3783.1,9363,70.391,79.74,61.07,119.35,320.49,571.35
2005-04-25,1120.3,2071.1,3790.5,9371,70.375,79.96,61.21,119.55,315.75,571.61
2005-04-26,1110.5,2067.6,3774.9,9329,70.313,79.92,61.24,119.65,313.61,575.81
2005-04-27,1113.8,2052.9,3734.4,9329,70.547,80.2,61.44,119.63,298.62,569.38
2005-04-28,1100.1,2037.4,3734.4,9286,71.016,80.45,61.56,119.8,299.55,567.15
2005-04-29,1115.1,2043.7,3733.3,9286,70.766,80.31,61.63,119.8,287.68,572.01
2005-05-02,1119.9,2055.7,3733.3,9329,70.844,80.35,61.63,119.92,294.63,564.66
2005-05-03,1122.3,2066.9,3780.4,9329,70.719,80.57,61.79,119.92,286.41,560.99
2005-05-04,1131.2,2086.6,3801.8,9329,70.922,80.35,61.5,119.92,290.06,564.01
2005-05-05,1130.9,2086.6,3815,9329,71.172,80.57,61.67,119.92,294.11,564.92
2005-05-06,1127.3,2102.1,3827.5,9456,70.359,80,61.07,120.12,294.86,559.94
2005-05-09,1134.1,2104.2,3816.2,9464,70.266,80.29,61.35,119.53,301.05,559.94
2005-05-10,1122.5,2079.6,3805.7,9447,70.719,80.73,61.81,119.51,301.28,561.25
2005-05-11,1128.5,2073.9,3797.9,9397,70.844,81.13,62.4,119.71,291.91,561.25
2005-05-12,1115.8,2085.2,3811.1,9380,71,81,62.63,119.75,280.86,553.77
2005-05-13,1113.4,2084.5,3808,9346,71.313,81.17,62.97,119.72,281.61,551.81
2005-05-16,1123.2,2095,3802.6,9270,71.328,81.19,62.97,119.43,281.26,549.97
2005-05-17,1131.2,2088,3815.8,9159,71.422,81.23,63.11,119.43,284.06,550.63
2005-05-18,1142.2,2128.8,3860.2,9168,71.781,81.42,63.16,119.59,275.43,553.38
2005-05-19,1146.6,2130.9,3870.7,9371,71.469,81.21,62.98,119.67,273.24,551.94
2005-05-20,1145.6,2145.6,3875.7,9371,71.391,81.02,62.75,119.67,272.74,547.87
2005-05-23,1151.4,2156.9,3887.4,9447,71.875,81.4,63.06,119.47,275.6,546.83
2005-05-24,1149,2149.8,3882.7,9422,72.344,81.65,63.33,119.83,278.46,547.87
2005-05-25,1147.8,2144.2,3871.1,9337,72.063,81.57,63.43,120.07,285.8,549.57
2005-05-26,1153.1,2164.6,3892.1,9354,71.906,81.5,63.1,119.99,285.97,548.39
2005-05-27,1155.2,2165.3,3880.4,9447,72.047,81.45,62.82,119.93,290.68,550.74
2005-05-30,1156.7,2178,3880.4,9515,72.047,81.36,62.82,120,290.68,550.74
2005-05-31,1147.5,2171.6,3864,9532,72.484,81.93,63.49,119.99,291.35,546.18
2005-06-01,1156.2,2201.2,3902.2,9566,73.141,82.31,64.03,120.26,306.1,544.61
2005-06-02,1160.1,2203.3,3902.6,9566,73.234,82.5,64.1,120.2,300.66,553.87
2005-06-03,1153.6,2184.3,3895.6,9549,72.594,82.3,63.9,120.31,308.51,555.17
2005-06-06,1153.1,2184.3,3880.4,9524,72.781,82.55,63.72,120.28,305.48,558.56
2005-06-07,1154,2201.9,3913.1,9456,73.156,83.08,64.05,120.51,301.39,556.35
2005-06-08,1151.1,2195.5,3901,9540,72.938,83.42,64.29,120.48,294.55,556.22
2005-06-09,1156,2201.2,3900.6,9447,72.781,83.36,64.06,120.64,304.3,555.56
2005-06-10,1154,2208.9,3920.5,9549,72.188,83.24,63.92,120.56,300.15,559.74
2005-06-13,1157.4,2215.9,3933.7,9566,71.922,82.84,63.57,120.37,311.81,562.08
2005-06-14,1159.8,2230,3933.3,9583,71.625,82.66,63.3,120.37,308.34,559.74
2005-06-15,1161.5,2215.2,3906.5,9642,71.594,81.62,62.72,120.33,311.53,561.82
2005-06-16,1165.3,2219.4,3927.5,9650,71.922,81.76,62.54,119.75,317.17,570.95
2005-06-17,1169.8,2233.5,3952.3,9735,71.797,81.84,62.71,119.62,326.83,573.69
2005-06-20,1169.4,2230.7,3947.3,9701,71.609,81.83,62.52,119.79,330.7,573.69
2005-06-21,1170.3,2239.8,3953.1,9709,72.016,82.57,63.09,119.67,326.06,574.34
2005-06-22,1170.3,2240.5,3969.8,9752,72.859,83.21,63.87,119.87,320.81,573.3
2005-06-23,1154,2234.2,3981.4,9786,72.719,83.04,63.85,120.44,328.16,577.86
2005-06-24,1146.1,2215.2,3950.4,9735,73.047,83.27,64.14,120.6,330.48,576.3
2005-06-27,1146.6,2194.8,3921.6,9659,73.156,83.43,64.51,120.82,334.34,575.9
2005-06-28,1156.7,2230,3954.2,9726,72.656,83.03,64.07,120.67,321.42,570.69
2005-06-29,1153.1,2232.8,3969.8,9760,72.484,82.88,64.2,120.97,316.23,571.86
2005-06-30,1145.9,2246.8,3974.8,9769,72.688,83.34,64.57,121.02,312.03,569.91
2005-07-01,1150.2,2259.5,4007.8,9836,71.969,83.15,64.29,120.96,324.46,559.08
2005-07-04,1148.5,2261.6,4028.7,9853,71.969,82.99,64.18,120.52,324.46,559.08
2005-07-05,1158.8,2262.3,4029.5,9802,71.375,82.57,63.79,120.48,329.1,552.7
2005-07-06,1148.8,2270,4061.3,9811,71.625,82.5,63.63,120.31,338.43,553.48
2005-07-07,1152.8,2246.1,4003.1,9794,71.844,82.92,64.33,120.46,335.39,553.09
2005-07-08,1166,2279.2,4061.7,9786,71.297,82.9,64.21,120.73,329.32,552.57
2005-07-11,1172.7,2279.8,4069.5,9887,71.344,82.43,63.55,120.44,325.4,555.83
2005-07-12,1174.6,2285.5,4055.1,9887,71.094,82.42,63.42,120.41,334.79,556.87
2005-07-13,1177,2293.9,4075.7,9870,70.984,82.26,63.33,120.11,331.42,553.61
2005-07-14,1180.6,2305.1,4083.1,9946,70.844,81.88,63.13,120.22,319.21,547.87
2005-07-15,1180.2,2309.4,4058.2,9955,70.922,81.97,63.18,119.96,321.55,549.31
2005-07-18,1175.6,2307.3,4047,9955,70.734,82.14,63.54,119.96,317.69,548.92
2005-07-19,1182.1,2331.1,4043.9,9946,70.969,82.03,63.25,119.97,319.16,547.87
2005-07-20,1185.2,2336.1,4041.6,9946,71.109,81.88,63.09,120.02,315.51,550.32
2005-07-21,1179,2319.2,4044.7,9963,70.313,81.87,62.98,120.19,310.67,555.07
2005-07-22,1185.7,2317.1,4064.8,9887,70.641,82.38,63.5,120.52,318.94,554.17
2005-07-25,1182.8,2319.2,4087,9946,70.5,82.5,63.6,120.33,320.84,555.33
2005-07-26,1183.8,2325.5,4074.9,9921,70.531,82.38,63.37,120.24,321.93,552.12
2005-07-27,1188.3,2331.1,4075.3,10005,70.375,82.45,63.44,119.84,321.44,553.79
2005-07-28,1195.3,2348.7,4083.1,10014,70.859,82.42,63.38,119.83,325.95,557.26
2005-07-29,1185.4,2338.2,4090.5,10064,70.203,82.29,63.33,119.75,329.38,560.48
2005-08-01,1186.1,2337.5,4099.8,10115,69.906,81.84,62.92,119.33,334.82,562.92
2005-08-02,1193.3,2354.3,4128.1,10090,69.813,81.5,62.76,119.07,336.56,562.92
2005-08-03,1196,2352.2,4132.7,10090,70.047,81.63,62.76,119.11,330.96,569.35
2005-08-04,1186.6,2316.4,4124.6,10047,69.891,81.43,62.93,118.87,333.79,570.64
2005-08-05,1178.7,2305.8,4123,9938,69.328,81.1,62.44,118.92,338.84,569.48
2005-08-08,1176.3,2307.3,4142.8,9963,69.172,81.19,62.61,118.64,347.71,566.26
2005-08-09,1183,2343.1,4156.4,10073,69.406,81.12,62.56,118.65,342.98,565.62
2005-08-10,1182.6,2359.2,4180.5,10267,69.406,81.4,62.57,118.33,352.93,568.45
2005-08-11,1187.1,2354.3,4162.6,10360,69.844,81.62,62.8,117.77,357.82,579.9
2005-08-12,1179.9,2338.2,4155.3,10377,70.391,82.01,63.06,118.28,363.59,580.54
2005-08-15,1186.1,2348.7,4154.5,10369,70.172,82.07,63.14,118.17,360.38,575.65
2005-08-16,1170.8,2321.3,4136.6,10411,70.547,82.5,63.39,118.02,359.34,580.67
2005-08-17,1170.8,2323.4,4123.4,10385,70.172,82.52,63.48,118.5,343.99,572.56
2005-08-18,1170.3,2312.9,4107.5,10385,70.797,82.89,63.78,118.54,343.56,571.92
2005-08-19,1173,2336.8,4128.5,10377,70.797,82.88,63.64,118.63,354.44,568.71
2005-08-22,1173.2,2332.5,4137,10546,70.813,83.09,63.67,118.07,353.69,569.74
2005-08-23,1170.8,2312.9,4123.4,10538,70.938,83.08,63.84,118.27,354.01,571.41
2005-08-24,1159.8,2313.6,4101.3,10563,70.969,83.11,63.93,118.66,362.68,568.71
2005-08-25,1163.1,2286.2,4088.9,10521,71.078,83.42,64.13,118.58,363.6,569.86
2005-08-26,1156,2265.1,4066.8,10504,70.781,83.26,64.09,118.77,356.27,568.58
2005-08-29,1164.1,2287.6,4066.8,10411,70.922,83.32,64.09,119.32,362.04,567.68
2005-08-30,1158.4,2279.8,4085.8,10538,71.625,83.27,64.41,119.17,376.1,560.09
2005-08-31,1170.8,2297.4,4109.5,10504,72.125,83.79,64.6,119.44,371.41,563.43
2005-09-01,1171.1,2301.6,4139.3,10588,72.328,84.18,64.93,119.6,374.27,574.24
2005-09-02,1169.1,2303,4137.8,10614,72.25,84.17,64.74,119.94,364.03,576.81
2005-09-05,1173.2,2320.6,4148.7,10673,72.25,84.27,64.68,119.74,364.03,576.81
2005-09-06,1183,2352.9,4163.4,10631,71.906,84.05,64.31,119.86,355.36,576.94
2005-09-07,1184.2,2355.7,4162.6,10639,71.563,83.84,64.11,119.82,346.79,577.45
2005-09-08,1180.9,2352.2,4147.9,10588,71.563,84.15,64.32,119.79,347.44,579.64
2005-09-09,1190.5,2369.1,4160.3,10715,71.625,84.31,64.56,119.62,345.23,582.6
2005-09-12,1188.6,2356.5,4175,10850,71.266,83.62,63.93,119.34,341.24,583.5
2005-09-13,1181.4,2339.7,4143.7,10876,71.563,83.87,64.28,119.33,340,578.74
2005-09-14,1177.1,2343.8,4149.1,10842,71.328,83.91,64.4,119.26,350.67,583.5
2005-09-15,1176.2,2338.9,4172.3,10943,71,83.61,64.3,119.36,348.11,590.7
2005-09-16,1184.5,2367.7,4197,10927,70.656,83.49,63.79,119.32,337.92,595.84
2005-09-19,1180.4,2362.8,4214.7,10927,70.813,83.92,64.01,119.32,360.17,604.97
2005-09-20,1170.4,2362.8,4203.1,11104,70.766,84.03,63.97,119.18,353.18,604.46
2005-09-21,1159.5,2327,4166.9,11130,71.156,84.57,64.48,118.94,356.38,607.8
2005-09-22,1163,2330.5,4178.4,11113,71.281,84.55,64.33,119.19,354.78,604.85
2005-09-23,1163.8,2350.2,4198.1,11113,70.719,84.15,64.05,119.19,342.45,600.86
2005-09-26,1164.7,2379.6,4225.1,11273,70.406,83.52,63.41,118.73,351.15,603.82
2005-09-27,1165,2380.3,4222.4,11265,70.313,83.52,63.39,118.65,347.15,599.57
2005-09-28,1165.9,2397.1,4255.6,11383,70.484,83.59,63.58,117.96,353.98,608.45
